time,open,high,low,close,Entry,Stop,Target,MA fast,MA slow,Exh Top,Exh Bot,EMA 9,EMA 21,EMA 50,EMA 200,VWAP,VWAP +1σ,VWAP -1σ,Volume
1776727080,26804.25,26806.5,26802.75,26803.75,,,,26807.8375,26806.41,0,0,26806.82656432344,26807.462084965646,26805.316155911132,26775.5550454814,26694.653468137807,26738.922603136838,26650.384333138776,32
1776727140,26804.75,26808,26804.75,26805.5,,,,26807.6,26806.52,0,0,26806.561251458752,26807.28371360513,26805.323365483244,26775.853005227855,26694.673098582774,26738.963030830593,26650.383166334956,50
1776727200,26806.75,26806.75,26806.25,26806.25,,,,26807.4375,26806.69,0,0,26806.499001167,26807.189739641028,26805.359704091745,26776.15546288728,26694.674279712865,26738.965467851944,26650.383091573785,3
1776727260,26807.25,26807.25,26805,26805,,,,26807.2625,26806.84,0,0,26806.199200933603,26806.990672400934,26805.34559804893,26776.44247320681,26694.67623646328,26738.969488006627,26650.382984919936,5
1776727320,26804.75,26805.5,26803.75,26803.75,,,,26807.05,26806.95,0,0,26805.70936074688,26806.696065819033,26805.283025576424,26776.71418989132,26694.684349252642,26738.986003221165,26650.38269528412,21
1776727380,26804.75,26804.75,26793.5,26801,,,,26806.625,26807.015,0,0,26804.767488597507,26806.178241653666,26805.11506378911,26776.95583974315,26694.76830561177,26739.15165961015,26650.384951613392,227
1776727440,26801,26801.5,26798.75,26800,,,,26806.25,26806.895,0,0,26803.813990878007,26805.616583321516,26804.914473052282,26777.185134870084,26694.78350333431,26739.181680789738,26650.385325878884,41
1776727500,26799.75,26801.25,26799.5,26801,,,,26805.9375,26806.86,0,0,26803.251192702406,26805.196893928653,26804.760964305133,26777.422098702224,26694.79281207803,26739.20012570544,26650.38549845062,25
1776727560,26800.5,26800.75,26798.25,26799.25,,,,26805.5125,26806.795,0,0,26802.450954161926,26804.656267207865,26804.544848057874,26777.63929174996,26694.806434112885,26739.22689957531,26650.38596865046,37
1776727620,26799.75,26800.25,26798.5,26799.5,,,,26805.175,26806.76,0,0,26801.86076332954,26804.187515643513,26804.347010879133,26777.856811235037,26694.817108363495,26739.24787398971,26650.38634273728,29
1776727680,26798.5,26798.75,26796.5,26796.5,,,,26804.5625,26806.65,0,0,26800.788610663632,26803.48865058501,26804.039284962306,26778.04231560086,26694.827199031308,26739.26740583471,26650.386992227905,28
1776727740,26797.5,26799,26796.75,26798,,,,26804.1875,26806.59,0,0,26800.230888530907,26802.98968235001,26803.802450257903,26778.240899525226,26694.84134203854,26739.294900183573,26650.387783893508,39
1776727800,26796.75,26799,26795,26798.5,,,,26803.675,26806.45,0,0,26799.884710824725,26802.5815294091,26803.594511032104,26778.442482614526,26694.86878025906,26739.34806397752,26650.389496540603,76
1776727860,26797.75,26797.75,26793.75,26796.5,,,,26803,26806.295,0,0,26799.20776865978,26802.028663099183,26803.3162949132,26778.622159404433,26694.899357559043,26739.406659075503,26650.392056042583,86
1776727920,26796.25,26798.5,26795.25,26798.5,,,,26802.625,26806.165,0,0,26799.066214927825,26801.70787554471,26803.127420602876,26778.819948863096,26694.906925885683,26739.42129969694,26650.392552074427,21
1776727980,26799.75,26802.25,26799,26800.75,,,,26802.2125,26806.075,0,0,26799.40297194226,26801.620795949737,26803.03418842237,26779.038158327145,26694.942977724197,26739.492562871103,26650.39339257729,97
1776728040,26799.75,26799.75,26797,26798.5,,,,26801.6875,26805.935,0,0,26799.222377553808,26801.337087227035,26802.85637711169,26779.231808493045,26694.953522053896,26739.513080421275,26650.393963686518,29
1776728100,26797.25,26799,26794.75,26798.25,,,,26801.125,26805.765,0,0,26799.027902043046,26801.05644293367,26802.675734872017,26779.42104422943,26694.973304688752,26739.55127602692,26650.395333350585,55
1776728160,26798.25,26800.25,26797.5,26799.75,,,,26800.8125,26805.62,0,0,26799.172321634436,26800.937675394245,26802.561000171154,26779.623322396303,26694.980991291326,26739.566300105802,26650.39568247685,21
1776728220,26799.75,26801.75,26798.75,26800,,,,26800.5125,26805.47,0,0,26799.33785730755,26800.852432176587,26802.460568791892,26779.826075407283,26694.99503097444,26739.59392120597,26650.396140742912,38
1776728280,26799.5,26801,26799.5,26800.75,,,,26800.3625,26805.355,0,0,26799.62028584604,26800.843120160534,26802.393487662797,26780.03427366194,26694.999844578684,26739.60340523503,26650.39628392234,13
1776728340,26799.5,26801,26799.25,26800.75,,,,26800.125,26805.245,0,0,26799.84622867683,26800.834654691396,26802.32903716622,26780.24040029217,26695.005393801028,26739.61433125511,26650.396456346945,15
1776728400,26799.5,26800,26797.75,26797.75,,,,26799.7,26804.97,0,0,26799.426982941462,26800.554231537633,26802.149467081268,26780.41462516488,26695.012663084504,26739.628465312897,26650.39686085611,20
1776728460,26797.75,26800,26796.5,26798.75,,,,26799.3875,26804.695,0,0,26799.29158635317,26800.390210488757,26802.01615464671,26780.59706670553,26695.021014767564,26739.64469192421,26650.397337610917,23
1776728520,26799,26799.75,26796.5,26796.75,,,,26799.0375,26804.365,0,0,26798.783269082538,26800.059282262508,26801.80963877821,26780.757792409953,26695.028583735082,26739.659319704097,26650.397847766068,21
1776728580,26796.75,26797.5,26795.25,26797.5,,,,26798.8625,26804.085,0,0,26798.52661526603,26799.826620238644,26801.640633335926,26780.924381540204,26695.042511913613,26739.686060746597,26650.398963080628,39
1776728640,26797,26798,26796.75,26798,,,,26798.7625,26803.81,0,0,26798.421292212824,26799.66056385331,26801.497863401186,26781.094288191547,26695.04539190972,26739.69162113466,26650.39916268478,8
1776728700,26798.5,26800.5,26795.75,26798.75,,,,26798.65,26803.625,0,0,26798.48703377026,26799.57778532119,26801.39010405212,26781.26996691601,26695.05916972649,26739.718354529727,26650.399984923253,38
1776728760,26798.75,26800.25,26795.75,26796.25,,,,26798.5,26803.39,0,0,26798.03962701621,26799.275259382903,26801.188531344193,26781.41902197157,26695.069947830372,26739.739130482947,26650.400765177797,30
1776728820,26798,26798.25,26796.25,26796.25,,,,26798.3375,26803.1,0,0,26797.681701612968,26799.00023580264,26800.99486344834,26781.56659389225,26695.075309707896,26739.749428526124,26650.40119088967,15
1776728880,26797.25,26798,26796.25,26796.25,,,,26798.325,26802.82,0,0,26797.395361290375,26798.750214366035,26800.808790371935,26781.71269743561,26695.079595293824,26739.757653817025,26650.401536770623,12
1776728940,26796.75,26799.5,26795.5,26797,,,,26798.275,26802.555,0,0,26797.3162890323,26798.591103969124,26800.659426043625,26781.864809898936,26695.09897070605,26739.794960600735,26650.402980811366,54
1776729000,26795.75,26796.25,26793.25,26796.25,,,,26798.1625,26802.29,0,0,26797.10303122584,26798.378276335567,26800.486507375248,26782.007946118847,26695.11443104619,26739.824287368057,26650.40457472432,44
1776729060,26797,26799.25,26795,26795.25,,,,26798.1,26802.025,0,0,26796.732424980673,26798.093887577787,26800.281154144846,26782.139707849008,26695.13327978148,26739.86034379575,26650.40621576721,53
1776729120,26795.5,26797.25,26795.25,26797.25,,,,26798.0375,26801.81,0,0,26796.83593998454,26798.01717052526,26800.16228535485,26782.29005901469,26695.137549954274,26739.86851509121,26650.406584817338,12
1776729180,26797.25,26799.75,26797.25,26798,,,,26797.9,26801.58,0,0,26797.06875198763,26798.015609568418,26800.077489850737,26782.44637683544,26695.154921641373,26739.90215402489,26650.407689257856,48
1776729240,26798.25,26798.25,26795,26797.25,,,,26797.8375,26801.375,0,0,26797.105001590106,26797.94600869856,26799.966607895807,26782.59367656842,26695.164548624372,26739.920598374585,26650.40849887416,27
1776729300,26796,26796,26793.75,26793.75,,,,26797.6125,26801.105,0,0,26796.434001272086,26797.56455336233,26799.722819350874,26782.704684761768,26695.170470032415,26739.9317563663,26650.40918369853,17
1776729360,26793.5,26794.75,26791.5,26794.75,,,,26797.3625,26800.845,0,0,26796.09720101767,26797.308684874843,26799.52780682731,26782.824538644734,26695.206375968304,26739.99898337483,26650.41376856178,104
1776729420,26794.75,26799.5,26793.75,26795.25,,,,26797.125,26800.625,0,0,26795.927760814135,26797.1215317044,26799.36004969683,26782.94817507613,26695.26225909213,26740.10538531966,26650.4191328646,158
1776729480,26796.25,26802,26795,26795.25,,,,26796.85,26800.355,0,0,26795.792208651306,26796.951392458544,26799.198871277345,26783.070581294276,26695.321631642695,26740.21928042205,26650.42398286334,166
1776729540,26796.25,26797.25,26795.5,26796.75,,,,26796.65,26800.18,0,0,26795.983766921046,26796.933084053224,26799.102837109607,26783.20669491324,26695.335091299894,26740.24491596033,26650.425266639457,38
1776729600,26796.75,26808.75,26796.5,26800.75,,,,26796.8,26800.02,0,0,26796.937013536837,26797.280076412022,26799.16743173276,26783.381255162858,26695.547138400038,26740.663164836573,26650.431111963502,569
1776729660,26801.5,26806,26800.25,26802,,,,26796.9625,26799.86,0,0,26797.94961082947,26797.709160374565,26799.27851284128,26783.566516305516,26695.574473268727,26740.717207618953,26650.4317389185,73
1776729720,26802,26808.25,26802,26806.25,,,,26797.4375,26799.865,0,0,26799.609688663575,26798.485600340515,26799.55190449456,26783.792222610933,26695.598273652366,26740.765086046362,26650.43146125837,62
1776729780,26805.5,26805.75,26801.5,26804,,,,26797.7625,26799.765,0,0,26800.48775093086,26798.986909400468,26799.72633961242,26783.993295022763,26695.619419751954,26740.807123918257,26650.43171558565,56
1776729840,26802.5,26804.25,26800.75,26804,,,,26798.0625,26799.665,0,0,26801.190200744688,26799.442644909515,26799.893934137424,26784.19236671408,26695.643034296176,26740.85381557723,26650.432253015122,63
1776729900,26803.5,26812,26803.25,26809.75,,,,26798.6125,26799.67,0,0,26802.90216059575,26800.379677190467,26800.280446524193,26784.446671522895,26695.697686028354,26740.965546431842,26650.429825624866,139
1776729960,26812.25,26815.5,26806.5,26807,,,,26799.15,26799.69,0,0,26803.7217284766,26800.981524718605,26800.543958425205,26784.671082751523,26695.76802474042,26741.11034458497,26650.42570489587,177
1776730020,26805.25,26811.75,26803.75,26810.25,,,,26799.85,26799.775,0,0,26805.02738278128,26801.82411338055,26800.924587506568,26784.92559934106,26695.787296634582,26741.14971009096,26650.424883178206,49
1776730080,26808.25,26808.25,26798.5,26805.25,,,,26800.3,26799.805,0,0,26805.071906225025,26802.13555761868,26801.094211525917,26785.127832183436,26695.85101570565,26741.27598725114,26650.426044160162,169
1776730140,26804.5,26807,26803.5,26807,,,,26800.8,26799.835,0,0,26805.45752498002,26802.577779653344,26801.32581107392,26785.34546569405,26695.860594912087,26741.295182748658,26650.426007075515,25
1776730200,26808,26819,26808,26817,,,,26801.8375,26800.05,0,0,26807.766019984014,26803.88889059395,26801.94048514945,26785.660436184655,26695.94207913954,26741.467458139603,26650.416700139474,197
1776730260,26817,26817,26813.5,26816.25,,,,26802.8875,26800.275,0,0,26809.46281598721,26805.01262781268,26802.501642594572,26785.964809953963,26695.975392518896,26741.538179810745,26650.412605227048,80
1776730320,26815.75,26816.5,26812,26815.25,,,,26803.7875,26800.505,0,0,26810.62025278977,26805.943298011527,26803.001578179097,26786.256204879795,26696.00180716252,26741.59388482243,26650.40972950261,64
1776730380,26815.5,26817.25,26813.75,26817.25,,,,26804.75,26800.83,0,0,26811.946202231815,26806.971180010478,26803.560339819134,26786.56460085114,26696.027291002734,26741.648074681692,26650.406507323776,61
1776730440,26816,26816.5,26812,26812,,,,26805.4875,26801.07,0,0,26811.95696178545,26807.42834546407,26803.89130688505,26786.817689399883,26696.04527068548,26741.6857040478,26650.404837323164,44
1776730500,26811.25,26814.75,26810.25,26813,,,,26806.45,26801.31,0,0,26812.16556942836,26807.934859512792,26804.248510536614,26787.078209903368,26696.08622874945,26741.770936128276,26650.401521370623,101
1776730560,26813.5,26817.75,26811.5,26816.75,,,,26807.55,26801.66,0,0,26813.082455542688,26808.73623592072,26804.738765025373,26787.37345159587,26696.130166060088,26741.863752768975,26650.3965793512,106
1776730620,26816.25,26817,26807.75,26811,,,,26808.3375,26801.89,0,0,26812.66596443415,26808.942032655203,26804.98430365183,26787.608541629743,26696.196536182928,26742.000929055663,26650.392143310193,165
1776730680,26810.5,26810.5,26808,26808.5,,,,26809,26802.13,0,0,26811.83277154732,26808.901847868365,26805.122174096854,26787.816416837406,26696.219652369407,26742.04780439093,26650.391500347883,59
1776730740,26808.75,26810.25,26805.25,26806.5,,,,26809.4875,26802.3,0,0,26810.766217237855,26808.68349806215,26805.176206485212,26788.00232313753,26696.24126028328,26742.09114101107,26650.39137955549,56
1776730800,26806.75,26808.75,26805.5,26806.25,,,,26809.7625,26802.455,0,0,26809.862973790285,26808.462270965592,26805.21831603481,26788.183892061534,26696.25278041089,26742.114163756283,26650.391397065498,30
1776730860,26806.25,26810.75,26806.25,26809.5,,,,26810.1375,26802.715,0,0,26809.790379032227,26808.55660996872,26805.386225209917,26788.395992638038,26696.26919618522,26742.147378635447,26650.391013734996,42
1776730920,26810.75,26814,26809.5,26809.5,,,,26810.3,26802.935,0,0,26809.73230322578,26808.642372698836,26805.54754971149,26788.60598276104,26696.287515837324,26742.184934416804,26650.390097257845,46
1776730980,26810.75,26813,26810,26812,,,,26810.7,26803.16,0,0,26810.185842580624,26808.947611544398,26805.800586977704,26788.838759051974,26696.298728855214,26742.208008196187,26650.38944951424,28
1776731040,26813,26813.5,26810.75,26810.75,,,,26811.0375,26803.405,0,0,26810.2986740645,26809.11146504036,26805.99468160603,26789.056781349966,26696.305936073044,26742.22283590874,26650.38903623735,18
1776731100,26810.75,26810.75,26800,26801.75,,,,26810.6375,26803.475,0,0,26808.5889392516,26808.442240945784,26805.82822350383,26789.18308203305,26696.386360483568,26742.380466587885,26650.39225437925,215
1776731160,26801.75,26803,26794.25,26801,,,,26810.3375,26803.5,0,0,26807.07115140128,26807.765673587077,26805.63888140564,26789.300663306352,26696.487381436593,26742.57188652946,26650.402876343727,283
1776731220,26801,26806.25,26800.75,26801.25,,,,26809.8875,26803.525,0,0,26805.906921121023,26807.173339624616,26805.46676840934,26789.419562178926,26696.51829815998,26742.63172396432,26650.404872355637,84
1776731280,26801.75,26804.25,26800.5,26802.5,,,,26809.75,26803.56,0,0,26805.225536896818,26806.748490567832,26805.35042455015,26789.549715789086,26696.53516802361,26742.664285698254,26650.406050348964,46
1776731340,26802,26804,26796.75,26797.5,,,,26809.275,26803.495,0,0,26803.680429517455,26805.90771869803,26805.04256476387,26789.628823094667,26696.573276767296,26742.736319645366,26650.410233889226,107
1776731400,26798.75,26801.5,26796.25,26799,,,,26808.375,26803.52,0,0,26802.744343613966,26805.279744270934,26804.805601439795,26789.722068636012,26696.606215472308,26742.79832130507,26650.414109639547,93
1776731460,26798.75,26799.5,26792,26793.5,,,,26807.2375,26803.415,0,0,26800.89547489117,26804.208858428123,26804.362244520587,26789.75965999287,26696.645698924716,26742.870560128686,26650.420837720747,116
1776731520,26793.25,26794.75,26789.25,26789.25,,,,26805.9375,26803.265,0,0,26798.566379912936,26802.848962207383,26803.769607480564,26789.754588749158,26696.710012836807,26742.984759185176,26650.43526648844,197
1776731580,26789.25,26794.25,26785.75,26792.75,,,,26804.7125,26803.17,0,0,26797.403103930348,26801.930874733986,26803.33746601074,26789.78439383623,26696.77249963149,26743.095437457985,26650.449561804995,192
1776731640,26793,26795.25,26792,26792.75,,,,26803.75,26803.065,0,0,26796.47248314428,26801.096249758168,26802.922271265223,26789.813902355272,26696.794177785287,26743.13450168109,26650.453853889485,65
1776731700,26792.5,26795,26791.25,26793.25,,,,26802.7625,26802.955,0,0,26795.827986515425,26800.382954325607,26802.542966509725,26789.848092381588,26696.814477940065,26743.171022716015,26650.457933164114,61
1776731760,26793,26793,26788.5,26790,,,,26801.425,26802.83,0,0,26794.66238921234,26799.439049386914,26802.051085470128,26789.84960390018,26696.84487809704,26743.2246049691,26650.46515122498,94
1776731820,26790.5,26792.25,26789.25,26790.25,,,,26800.3875,26802.71,0,0,26793.77991136987,26798.603681260833,26801.588297804632,26789.853587940976,26696.86170168704,26743.254262909362,26650.46914046472,52
1776731880,26790,26791,26785,26788.5,,,,26799.3875,26802.555,0,0,26792.723929095897,26797.685164782575,26801.07503122406,26789.84011940425,26696.89320397281,26743.308745309976,26650.477662635643,100
1776731940,26787.25,26790,26786.25,26788.75,,,,26798.5,26802.39,0,0,26791.929143276717,26796.872877075068,26800.591696666255,26789.829272445004,26696.907398783165,26743.333316225842,26650.48148134049,45
1776732000,26789,26793.75,26788,26792,,,,26797.7875,26802.305,0,0,26791.943314621374,26796.429888250063,26800.254767385224,26789.850871724157,26696.94220939026,26743.39491042187,26650.489508358653,107
1776732060,26793.25,26798.75,26793.25,26797.5,,,,26797.1875,26802.35,0,0,26793.0546516971,26796.527171136422,26800.146737291685,26789.92698245327,26696.984419469318,26743.472472949823,26650.496365988813,123
1776732120,26797,26803.5,26795.5,26800.75,,,,26796.75,26802.42,0,0,26794.59372135768,26796.911064669475,26800.170394652796,26790.034674170154,26697.031232162924,26743.560498148843,26650.501966177006,132
1776732180,26801,26802.75,26800.25,26802.75,,,,26796.2875,26802.515,0,0,26796.224977086145,26797.44187697225,26800.271555646803,26790.161194825178,26697.04496246739,26743.586654554692,26650.503270380086,38
1776732240,26802.25,26802.25,26797.25,26798,,,,26795.65,26802.53,0,0,26796.579981668918,26797.492615429317,26800.1824750332,26790.23919288662,26697.066769590896,26743.62740802238,26650.50613115941,62
1776732300,26798.25,26802.75,26798.25,26801.5,,,,26795.6375,26802.685,0,0,26797.563985335135,26797.85692311756,26800.234142678957,26790.351240718595,26697.08177792699,26743.655768897763,26650.507786956216,42
1776732360,26800.75,26810.25,26799,26802.5,,,,26795.7125,26802.84,0,0,26798.55118826811,26798.279021015966,26800.3229998288,26790.472123895524,26697.17624660807,26743.837817562053,26650.514675654085,257
1776732420,26802.75,26838.5,26801,26823.25,,,,26796.8125,26803.4,0,0,26803.490950614487,26800.549110014515,26801.222097874732,26790.798271916465,26697.725145322434,26745.00371976859,26650.44657087628,1295
1776732480,26823.25,26830.25,26820.5,26825.5,,,,26797.9625,26804.005,0,0,26807.892760491588,26802.81737274047,26802.17417246788,26791.143562743167,26697.89550144186,26745.371869220533,26650.41913366319,390
1776732540,26824.25,26824.25,26817.75,26819.5,,,,26799.0625,26804.46,0,0,26810.21420839327,26804.333975218608,26802.853616684824,26791.425716347712,26697.966759488114,26745.521222402374,26650.412296573853,170
1776732600,26820.75,26823.5,26818.5,26821.75,,,,26800.2,26804.88,0,0,26812.521366714616,26805.917250198734,26803.594651324634,26791.72745051341,26698.013105462258,26745.618654894588,26650.407556029928,110
1776732660,26821.5,26824.75,26819.5,26823.25,,,,26801.6875,26805.305,0,0,26814.667093371692,26807.492954726124,26804.365449311903,26792.04110772223,26698.04032770584,26745.676247202646,26650.404408209033,64
1776732720,26824.25,26824.25,26816.5,26818.25,,,,26803.1375,26805.545,0,0,26815.383674697354,26808.47086793284,26804.90994149575,26792.30189272002,26698.064841606014,26745.727241943216,26650.402441268812,59
1776732780,26817.5,26822.25,26816,26819.75,,,,26804.4875,26805.86,0,0,26816.256939757885,26809.496243575308,26805.491904574348,26792.575008215343,26698.09921605255,26745.798564372748,26650.39986773235,83
1776732840,26820,26823,26819.75,26819.75,,,,26805.8375,26806.175,0,0,26816.955551806306,26810.42840325028,26806.051045571432,26792.845406143548,26698.113884734274,26745.829249520044,26650.398519948503,35
1776732900,26821.25,26832.25,26821.25,26826.5,,,,26807.5,26806.51,0,0,26818.864441445046,26811.889457500256,26806.852965352944,26793.18027772421,26698.229231417434,26746.07824396384,26650.38021887103,263
1776732960,26825.25,26827.5,26823.5,26826.5,,,,26809.325,26806.9,0,0,26820.391553156038,26813.217688636596,26807.623437299888,26793.511817249342,26698.259263080687,26746.1426675329,26650.375858628475,69
1776733020,26826.75,26830,26824.25,26826.75,,,,26811.15,26807.23,0,0,26821.66324252483,26814.447898760543,26808.373498582245,26793.842545435917,26698.288677292505,26746.20613245282,26650.37122213219,67
1776733080,26826.25,26828.75,26824.5,26827,,,,26813.075,26807.665,0,0,26822.730594019864,26815.58899887322,26809.103949618235,26794.172470356953,26698.30444570601,26746.240090598254,26650.368800813765,36
1776733140,26826,26828,26824,26824,,,,26814.8375,26808.005,0,0,26822.98447521589,26816.353635339292,26809.688108456736,26794.469261696686,26698.32133542658,26746.276165529896,26650.36650532326,39
1776733200,26825,26826,26821.25,26821.25,,,,26816.3,26808.09,0,0,26822.63758017271,26816.798759399357,26810.141515968236,26794.73573670468,26698.354861037722,26746.34673272595,26650.362989349494,79
1776733260,26821.25,26826.75,26818.25,26826.75,,,,26817.7625,26808.3,0,0,26823.46006413817,26817.703417635777,26810.792829067523,26795.054286588216,26698.413890772023,26746.47162004177,26650.356161502274,138
1776733320,26826.5,26826.5,26819,26820,,,,26818.725,26808.395,0,0,26822.768051310537,26817.912197850706,26811.153894594285,26795.302502642066,26698.439112814853,26746.52430406503,26650.353921564674,60
1776733380,26819.75,26821.25,26819,26821,,,,26819.6375,26808.47,0,0,26822.41444104843,26818.192907137007,26811.5400163749,26795.55819913319,26698.45115985758,26746.54925316153,26650.35306655363,29
1776733440,26820,26821,26818.5,26820.75,,,,26820.775,26808.645,0,0,26822.081552838743,26818.42537012455,26811.901192203335,26795.80886381843,26698.459444073615,26746.566372609752,26650.352515537477,20
1776733500,26820.5,26826,26820.25,26824.25,,,,26821.9125,26808.87,0,0,26822.515242270994,26818.95488193141,26812.38545917575,26796.091860198347,26698.481582680724,26746.613012754457,26650.350152606992,52
1776733560,26821.5,26823,26820.25,26822.75,,,,26822.925,26808.99,0,0,26822.562193816797,26819.29989266492,26812.791911757096,26796.357115320752,26698.48789075576,26746.626185017125,26650.349596494398,15
1776733620,26822.5,26823,26821.5,26821.75,,,,26822.85,26809.205,0,0,26822.399755053437,26819.52262969538,26813.14320933525,26796.60978083995,26698.4937816831,26746.638490448513,26650.34907291769,14
1776733680,26823,26825.25,26822.75,26822.75,,,,26822.7125,26809.49,0,0,26822.46980404275,26819.8160269958,26813.519946224063,26796.869882523133,26698.50315006018,26746.658224396233,26650.348075724127,22
1776733740,26822.25,26824.75,26821,26822,,,,26822.8375,26809.8,0,0,26822.3758432342,26820.01456999618,26813.85249735253,26797.1199334433,26698.52088828981,26746.69536624121,26650.346410338414,42
1776733800,26820.5,26820.5,26815.5,26816.25,,,,26822.5625,26810,0,0,26821.15067458736,26819.672336360163,26813.946517064196,26797.310282364262,26698.569835904364,26746.794748181226,26650.3449236275,121
1776733860,26816.5,26817,26813,26815.5,,,,26822.175,26810.12,0,0,26820.020539669888,26819.293033054695,26814.00743796364,26797.491274579545,26698.597995079097,26746.85110874504,26650.344881413155,71
1776733920,26815.5,26815.75,26812.5,26813,,,,26821.9125,26810.19,0,0,26818.61643173591,26818.720939140632,26813.967930592516,26797.64559025537,26698.61718486069,26746.88916779514,26650.34520192624,49
1776733980,26812.75,26820,26812.5,26819.25,,,,26821.8875,26810.335,0,0,26818.74314538873,26818.769035582394,26814.17507056928,26797.860559506564,26698.65751777533,26746.9708213065,26650.34421424416,100
1776734040,26819.75,26822.75,26815.25,26816.5,,,,26821.725,26810.45,0,0,26818.294516310983,26818.56275962036,26814.266244272443,26798.04602657615,26698.705442953644,26747.068284631194,26650.342601276094,118
1776734100,26815.75,26815.75,26813,26814,,,,26821.1,26810.695,0,0,26817.435613048787,26818.147963291234,26814.255803320582,26798.204772580368,26698.725858296166,26747.108806253764,26650.342910338568,52
1776734160,26814.75,26815,26812.25,26813,,,,26820.425,26810.935,0,0,26816.54849043903,26817.679966628395,26814.20655613154,26798.351988773597,26698.750793790976,26747.158024186567,26650.343563395385,64
1776734220,26813,26823,26812.25,26820.5,,,,26820.1125,26811.32,0,0,26817.338792351224,26817.93633329854,26814.45335785187,26798.572366994755,26698.80247117946,26747.263170653576,26650.341771705345,127
1776734280,26820.25,26823.75,26819.75,26822.5,,,,26819.8875,26811.72,0,0,26818.37103388098,26818.351212089583,26814.768912445914,26798.810452895304,26698.820456952908,26747.300473671316,26650.3404402345,43
1776734340,26822,26825.5,26822,26825,,,,26819.9375,26812.27,0,0,26819.696827104784,26818.955647354167,26815.170131565683,26799.07104540381,26698.84938895789,26747.36119380896,26650.33758410682,68
1776734400,26824.25,26825.75,26819,26819.75,,,,26819.8625,26812.685,0,0,26819.70746168383,26819.02786123106,26815.349734249383,26799.27680614606,26698.891006913087,26747.447153676436,26650.33486014974,100
1776734460,26821,26822.75,26820.25,26822.5,,,,26819.65,26813.265,0,0,26820.265969347063,26819.343510210056,26815.63013682784,26799.50788270182,26698.909776670236,26747.48597125887,26650.333582081603,45
1776734520,26822.5,26823.5,26821.25,26821.25,,,,26819.7125,26813.905,0,0,26820.462775477652,26819.516827463685,26815.850523618905,26799.72422217742,26698.926478702975,26747.520532658575,26650.332424747376,40
1776734580,26821.5,26823,26821.25,26822,,,,26819.7625,26814.49,0,0,26820.77022038212,26819.74257042153,26816.09167955542,26799.945871707994,26698.936086820828,26747.540418614033,26650.331755027622,23
1776734640,26820.5,26820.75,26818,26819.75,,,,26819.7125,26815.03,0,0,26820.566176305696,26819.743245837755,26816.235143102265,26800.1429277109,26698.965932713192,26747.60124604481,26650.330619381573,73
